architecture,seed,condition,mode,channel,fault_id,runs,threshold,auroc,auprc,pre_fpr,detected_ratio,censored_delay_mean,original_auroc,original_auprc,original_pre_fpr,delta_auroc,delta_auprc,delta_pre_fpr
gru,46,conditional_XMV_04,conditional,4.0,7,20,0.8499171137809753,0.9967298172757476,0.9984082147286104,0.0115,1.0,2.0,0.996690365448505,0.9983899315191876,0.01175,-3.945182724263141e-05,-1.8283209422764735e-05,-0.0002500000000000002
gru,46,conditional_XMV_04,conditional,4.0,8,20,0.8499171137809753,0.9694033222591362,0.9849805398905558,0.009,1.0,23.2,0.9695984634551496,0.9850933078899736,0.0095,0.00019514119601338198,0.00011276799941783988,-0.0005000000000000004
gru,46,conditional_XMV_04,conditional,4.0,9,20,0.8499171137809753,0.5409755398671097,0.6356724684931889,0.01275,0.0,302.0,0.5435752491694352,0.6383396334346886,0.01275,0.002599709302325559,0.0026671649414996557,0.0
gru,46,conditional_XMV_04,conditional,4.0,10,20,0.8499171137809753,0.9222322259136212,0.9591388985709208,0.00975,1.0,41.5,0.923210568936877,0.9596207570658852,0.01125,0.0009783430232558343,0.00048185849496440447,-0.0014999999999999996
gru,46,conditional_XMV_04,conditional,4.0,11,20,0.8499171137809753,0.9824120431893688,0.9908667955585944,0.007,1.0,8.5,0.9824344061461794,0.9908795838918288,0.00825,2.236295681057321e-05,1.2788333234481364e-05,-0.0012500000000000002
gru,46,conditional_XMV_04,conditional,4.0,12,20,0.8499171137809753,0.8013731312292359,0.8788295940664355,0.01,1.0,25.25,0.8029352159468438,0.8800314933533525,0.01125,0.0015620847176078811,0.001201899286917052,-0.0012499999999999994
gru,46,conditional_XMV_04,conditional,4.0,13,20,0.8499171137809753,0.9476937292358804,0.9745846080285716,0.01175,1.0,33.6,0.9477892857142856,0.9746389297372916,0.01125,9.555647840520098e-05,5.432170871999542e-05,0.0005000000000000004
gru,46,conditional_XMV_04,conditional,4.0,14,20,0.8499171137809753,0.9957054817275748,0.9978678052778636,0.009,1.0,3.85,0.9956656976744186,0.997849755012782,0.0095,-3.9784053156188826e-05,-1.8050265081615002e-05,-0.0005000000000000004
gru,46,conditional_XMV_04,conditional,4.0,15,20,0.8499171137809753,0.5116211378737542,0.6154107163377862,0.01175,0.0,302.0,0.5122161337209302,0.6159625027773169,0.01175,0.0005949958471760386,0.0005517864395306882,0.0
gru,46,conditional_XMV_04,conditional,4.0,16,20,0.8499171137809753,0.5128864202657807,0.6125135396046127,0.01075,0.0,302.0,0.5141187084717608,0.6140962232550335,0.00975,0.0012322882059800921,0.001582683650420802,0.0009999999999999992
gru,46,conditional_XMV_04,conditional,4.0,17,20,0.8499171137809753,0.9526446220930233,0.9771884970607796,0.00725,1.0,30.75,0.9526912375415284,0.9772149537686164,0.008,4.661544850514954e-05,2.6456707836852722e-05,-0.0007499999999999998
gru,46,conditional_XMV_04,conditional,4.0,18,20,0.8499171137809753,0.8852263704318937,0.9377097601717632,0.00925,1.0,62.7,0.8856800041528239,0.9379143755589736,0.01075,0.00045363372093021326,0.00020461538721039396,-0.0014999999999999996
gru,46,conditional_XMV_04,conditional,4.0,19,20,0.8499171137809753,0.9564894518272424,0.9768908164890896,0.0085,1.0,27.75,0.9542154900332226,0.9755953682323236,0.00975,-0.002273961794019841,-0.0012954482567659742,-0.0012499999999999994
gru,46,conditional_XMV_04,conditional,4.0,20,20,0.8499171137809753,0.9393737126245848,0.9702032774945708,0.00925,1.0,40.7,0.9394400332225914,0.9702826747183746,0.009,6.632059800659729e-05,7.939722380378988e-05,0.0002500000000000002
gru,46,conditional_XMV_04,conditional,4.0,21,20,0.8499171137809753,0.4988303779069767,0.5975591779327996,0.01075,0.0,302.0,0.4984669850498339,0.5975427313288815,0.01025,-0.0003633928571428191,-1.64466039180855e-05,0.0004999999999999987
gru,46,conditional_XMV_04,conditional,4.0,22,20,0.8499171137809753,0.5641140365448505,0.6527420028206112,0.01175,0.0,302.0,0.5675300664451828,0.656049473409075,0.01075,0.003416029900332296,0.0033074705884638123,0.0010000000000000009
gru,46,conditional_XMV_04,conditional,4.0,23,20,0.8499171137809753,0.5675437084717608,0.6583693612829133,0.01125,0.0,302.0,0.5355757059800664,0.6278469803772752,0.0095,-0.0319680024916944,-0.03052238090563819,0.0017499999999999998
gru,46,conditional_XMV_04,conditional,4.0,24,20,0.8499171137809753,0.9714302325581397,0.9852563980337664,0.0095,1.0,14.95,0.9718053571428572,0.9854357087539476,0.011,0.0003751245847175566,0.00017931072018118055,-0.0014999999999999996
gru,46,conditional_XMV_04,conditional,4.0,25,20,0.8499171137809753,0.8906803571428571,0.9359153055611148,0.00775,1.0,31.6,0.8932264742524917,0.9375149328330558,0.00775,0.0025461171096345936,0.001599627271940962,0.0
gru,46,conditional_XMV_04,conditional,4.0,26,20,0.8499171137809753,0.8356455357142857,0.9028148568519831,0.0095,1.0,53.95,0.9239101951827242,0.959121884148731,0.01025,0.08826465946843853,0.05630702729674786,-0.0007500000000000007
gru,46,conditional_XMV_04,conditional,4.0,27,20,0.8499171137809753,0.8754660091362126,0.9229462581066196,0.00975,1.0,16.95,0.8750355689368771,0.9227458907556544,0.01,-0.00043044019933558,-0.00020036735096518044,-0.0002500000000000002
gru,46,conditional_XMV_04,conditional,4.0,28,20,0.8499171137809753,0.5543059593023256,0.6585196053245409,0.01025,0.0,302.0,0.5562675249169435,0.6607830869573832,0.009,0.0019615656146179106,0.00226348163284229,0.0012500000000000011
gru,46,conditional_XMV_05,conditional,5.0,1,20,0.8465240597724915,0.9952463870431894,0.9976134653165624,0.00975,1.0,4.05,0.9952463870431894,0.9976134653165624,0.00975,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,2,20,0.8465240597724915,0.9905171511627908,0.9951476925018228,0.0095,1.0,10.2,0.9905171511627908,0.9951476925018228,0.0095,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,3,20,0.8465240597724915,0.5452817898671096,0.6354919040269659,0.00975,0.0,302.0,0.5452817898671096,0.6354919040269659,0.00975,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,4,20,0.8465240597724915,0.9766724252491694,0.9837427305784876,0.0105,1.0,2.0,0.9766724252491694,0.9837427305784876,0.0105,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,5,20,0.8465240597724915,0.5011724044850498,0.6062131167695718,0.01,0.0,302.0,0.5011724044850498,0.6062131167695718,0.01,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,6,20,0.8465240597724915,0.997984634551495,0.9990578482963844,0.00925,1.0,1.0,0.997984634551495,0.9990578482963844,0.00925,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,7,20,0.8465240597724915,0.996690365448505,0.9983899315191876,0.01175,1.0,2.0,0.996690365448505,0.9983899315191876,0.01175,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,8,20,0.8465240597724915,0.9695984634551496,0.9850933078899736,0.0095,1.0,22.85,0.9695984634551496,0.9850933078899736,0.0095,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,9,20,0.8465240597724915,0.5435752491694352,0.6383396334346886,0.01275,0.0,302.0,0.5435752491694352,0.6383396334346886,0.01275,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,10,20,0.8465240597724915,0.923210568936877,0.9596207570658852,0.01125,1.0,41.65,0.923210568936877,0.9596207570658852,0.01125,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,11,20,0.8465240597724915,0.9824344061461794,0.9908795838918288,0.00825,1.0,8.35,0.9824344061461794,0.9908795838918288,0.00825,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,12,20,0.8465240597724915,0.8029352159468438,0.8800314933533525,0.01125,1.0,25.2,0.8029352159468438,0.8800314933533525,0.01125,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,13,20,0.8465240597724915,0.9477892857142856,0.9746389297372916,0.01125,1.0,33.7,0.9477892857142856,0.9746389297372916,0.01125,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,14,20,0.8465240597724915,0.9956656976744186,0.997849755012782,0.0095,1.0,3.75,0.9956656976744186,0.997849755012782,0.0095,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,15,20,0.8465240597724915,0.5122161337209302,0.6159625027773169,0.01175,0.0,302.0,0.5122161337209302,0.6159625027773169,0.01175,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,16,20,0.8465240597724915,0.5141187084717608,0.6140962232550335,0.00975,0.0,302.0,0.5141187084717608,0.6140962232550335,0.00975,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,17,20,0.8465240597724915,0.9526912375415284,0.9772149537686164,0.008,1.0,30.75,0.9526912375415284,0.9772149537686164,0.008,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,18,20,0.8465240597724915,0.8856800041528239,0.9379143755589736,0.01075,1.0,62.25,0.8856800041528239,0.9379143755589736,0.01075,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,19,20,0.8465240597724915,0.9542154900332226,0.9755953682323236,0.00975,1.0,27.7,0.9542154900332226,0.9755953682323236,0.00975,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,20,20,0.8465240597724915,0.9394400332225914,0.9702826747183746,0.009,1.0,40.7,0.9394400332225914,0.9702826747183746,0.009,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,21,20,0.8465240597724915,0.4984669850498339,0.5975427313288815,0.01025,0.0,302.0,0.4984669850498339,0.5975427313288815,0.01025,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,22,20,0.8465240597724915,0.5675300664451828,0.656049473409075,0.01075,0.0,302.0,0.5675300664451828,0.656049473409075,0.01075,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,23,20,0.8465240597724915,0.5355757059800664,0.6278469803772752,0.0095,0.0,302.0,0.5355757059800664,0.6278469803772752,0.0095,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,24,20,0.8465240597724915,0.9718053571428572,0.9854357087539476,0.011,1.0,14.95,0.9718053571428572,0.9854357087539476,0.011,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,25,20,0.8465240597724915,0.8932264742524917,0.9375149328330558,0.00775,1.0,31.2,0.8932264742524917,0.9375149328330558,0.00775,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,26,20,0.8465240597724915,0.9239101951827242,0.959121884148731,0.01025,1.0,29.75,0.9239101951827242,0.959121884148731,0.01025,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,27,20,0.8465240597724915,0.8750355689368771,0.9227458907556544,0.01,1.0,16.1,0.8750355689368771,0.9227458907556544,0.01,0.0,0.0,0.0
gru,46,conditional_XMV_05,conditional,5.0,28,20,0.8465240597724915,0.5562675249169435,0.6607830869573832,0.009,0.0,302.0,0.5562675249169435,0.6607830869573832,0.009,0.0,0.0,0.0
gru,46,conditional_XMV_06,conditional,6.0,1,20,0.8466965556144714,0.9952399916943522,0.9976103263683592,0.0095,1.0,4.05,0.9952463870431894,0.9976134653165624,0.00975,6.395348837173742e-06,3.1389482031407567e-06,-0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,2,20,0.8466965556144714,0.990510631229236,0.9951450553411152,0.0095,1.0,10.2,0.9905171511627908,0.9951476925018228,0.0095,6.519933554827162e-06,2.637160707585906e-06,0.0
gru,46,conditional_XMV_06,conditional,6.0,3,20,0.8466965556144714,0.5453508305647841,0.6354794416863077,0.00975,0.0,302.0,0.5452817898671096,0.6354919040269659,0.00975,-6.904069767443843e-05,1.2462340658214721e-05,0.0
gru,46,conditional_XMV_06,conditional,6.0,4,20,0.8466965556144714,0.9761289451827244,0.9833178814883438,0.01025,1.0,2.0,0.9766724252491694,0.9837427305784876,0.0105,0.0005434800664450012,0.00042484909014384176,-0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,5,20,0.8466965556144714,0.5010776370431894,0.6062204510830463,0.00975,0.0,302.0,0.5011724044850498,0.6062131167695718,0.01,9.476744186043273e-05,-7.334313474549603e-06,-0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,6,20,0.8466965556144714,0.9979853820598008,0.9990582206438836,0.00925,1.0,1.0,0.997984634551495,0.9990578482963844,0.00925,-7.475083058094967e-07,-3.723474991668141e-07,0.0
gru,46,conditional_XMV_06,conditional,6.0,7,20,0.8466965556144714,0.9966855066445184,0.998388162745671,0.01125,1.0,2.0,0.996690365448505,0.9983899315191876,0.01175,4.858803986595994e-06,1.7687735166527219e-06,-0.0005000000000000004
gru,46,conditional_XMV_06,conditional,6.0,8,20,0.8466965556144714,0.969601723421927,0.985094740990682,0.00975,1.0,22.85,0.9695984634551496,0.9850933078899736,0.0095,-3.259966777413581e-06,-1.4331007083256964e-06,0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,9,20,0.8466965556144714,0.5435322882059801,0.6383795294560022,0.01275,0.0,302.0,0.5435752491694352,0.6383396334346886,0.01275,4.2960963455129786e-05,-3.989602131360126e-05,0.0
gru,46,conditional_XMV_06,conditional,6.0,10,20,0.8466965556144714,0.9232136627906976,0.9596342104550742,0.01125,1.0,41.35,0.923210568936877,0.9596207570658852,0.01125,-3.093853820579362e-06,-1.3453389189010956e-05,0.0
gru,46,conditional_XMV_06,conditional,6.0,11,20,0.8466965556144714,0.9824219476744186,0.9908688676297068,0.00825,1.0,8.35,0.9824344061461794,0.9908795838918288,0.00825,1.2458471760790069e-05,1.0716262122012488e-05,0.0
gru,46,conditional_XMV_06,conditional,6.0,12,20,0.8466965556144714,0.8031084094684385,0.8800650637027514,0.011,1.0,25.2,0.8029352159468438,0.8800314933533525,0.01125,-0.00017319352159472778,-3.357034939888148e-05,-0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,13,20,0.8466965556144714,0.947803446843854,0.9746471508059472,0.01125,1.0,33.7,0.9477892857142856,0.9746389297372916,0.01125,-1.416112956842408e-05,-8.221068655611674e-06,0.0
gru,46,conditional_XMV_06,conditional,6.0,14,20,0.8466965556144714,0.9956652823920266,0.9978495967182712,0.009,1.0,3.75,0.9956656976744186,0.997849755012782,0.0095,4.1528239203003636e-07,1.5829451072146838e-07,-0.0005000000000000004
gru,46,conditional_XMV_06,conditional,6.0,15,20,0.8466965556144714,0.5121294227574751,0.6158942440580432,0.0115,0.0,302.0,0.5122161337209302,0.6159625027773169,0.01175,8.671096345513885e-05,6.825871927373939e-05,-0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,16,20,0.8466965556144714,0.5140517026578073,0.6141012016636763,0.0095,0.0,302.0,0.5141187084717608,0.6140962232550335,0.00975,6.700581395346905e-05,-4.978408642775101e-06,-0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,17,20,0.8466965556144714,0.9526654069767442,0.9771996968561552,0.008,1.0,30.75,0.9526912375415284,0.9772149537686164,0.008,2.5830564784223853e-05,1.5256912461292238e-05,0.0
gru,46,conditional_XMV_06,conditional,6.0,18,20,0.8466965556144714,0.8862934593023256,0.938285684267657,0.011,1.0,62.05,0.8856800041528239,0.9379143755589736,0.01075,-0.0006134551495017293,-0.0003713087086834044,0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,19,20,0.8466965556144714,0.954254796511628,0.9756223910047692,0.00975,1.0,27.65,0.9542154900332226,0.9755953682323236,0.00975,-3.93064784054431e-05,-2.7022772445595145e-05,0.0
gru,46,conditional_XMV_06,conditional,6.0,20,20,0.8466965556144714,0.9396031976744186,0.9703701862921916,0.009,1.0,40.6,0.9394400332225914,0.9702826747183746,0.009,-0.0001631644518271802,-8.7511573817034e-05,0.0
gru,46,conditional_XMV_06,conditional,6.0,21,20,0.8466965556144714,0.4982959302325581,0.5974746631823148,0.01025,0.0,302.0,0.4984669850498339,0.5975427313288815,0.01025,0.0001710548172758064,6.806814656667992e-05,0.0
gru,46,conditional_XMV_06,conditional,6.0,22,20,0.8466965556144714,0.5676717815614618,0.656047615339011,0.011,0.0,302.0,0.5675300664451828,0.656049473409075,0.01075,-0.00014171511627902866,1.8580700640313808e-06,0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,23,20,0.8466965556144714,0.5358264950166113,0.6279940251049626,0.0095,0.0,302.0,0.5355757059800664,0.6278469803772752,0.0095,-0.00025078903654485174,-0.00014704472768745092,0.0
gru,46,conditional_XMV_06,conditional,6.0,24,20,0.8466965556144714,0.9717861295681064,0.9854297285782072,0.01075,1.0,14.65,0.9718053571428572,0.9854357087539476,0.011,1.9227574750813048e-05,5.980175740383231e-06,-0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,25,20,0.8466965556144714,0.8934388081395349,0.9376587733827504,0.0075,1.0,31.2,0.8932264742524917,0.9375149328330558,0.00775,-0.00021233388704322564,-0.00014384054969462934,-0.0002500000000000002
gru,46,conditional_XMV_06,conditional,6.0,26,20,0.8466965556144714,0.9240109219269104,0.959192674196815,0.00975,1.0,29.75,0.9239101951827242,0.959121884148731,0.01025,-0.00010072674418615257,-7.079004808396849e-05,-0.0005000000000000004
gru,46,conditional_XMV_06,conditional,6.0,27,20,0.8466965556144714,0.8755251661129568,0.92313318174375,0.0105,1.0,15.85,0.8750355689368771,0.9227458907556544,0.01,-0.0004895971760797702,-0.00038729098809564544,0.0005000000000000004
gru,46,conditional_XMV_06,conditional,6.0,28,20,0.8466965556144714,0.5560899086378738,0.6606430100198618,0.00925,0.0,302.0,0.5562675249169435,0.6607830869573832,0.009,0.00017761627906975885,0.00014007693752138284,0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,1,20,0.8463332653045654,0.9952212209302326,0.997605957134631,0.00925,1.0,4.05,0.9952463870431894,0.9976134653165624,0.00975,2.5166112956775955e-05,7.50818193140379e-06,-0.0005000000000000004
gru,46,conditional_XMV_07,conditional,7.0,2,20,0.8463332653045654,0.9904595930232558,0.995116743689823,0.00925,1.0,10.2,0.9905171511627908,0.9951476925018228,0.0095,5.755813953500777e-05,3.094881199983135e-05,-0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,3,20,0.8463332653045654,0.5458109011627907,0.6360199338138798,0.00925,0.0,302.0,0.5452817898671096,0.6354919040269659,0.00975,-0.0005291112956811173,-0.0005280297869139083,-0.0005000000000000004
gru,46,conditional_XMV_07,conditional,7.0,4,20,0.8463332653045654,0.97678905730897,0.9838556480982146,0.0105,1.0,2.0,0.9766724252491694,0.9837427305784876,0.0105,-0.00011663205980061431,-0.00011291751972697384,0.0
gru,46,conditional_XMV_07,conditional,7.0,5,20,0.8463332653045654,0.5012099044850499,0.6064928833347698,0.00975,0.0,302.0,0.5011724044850498,0.6062131167695718,0.01,-3.7500000000023626e-05,-0.00027976656519801413,-0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,6,20,0.8463332653045654,0.998002657807309,0.9990619267076752,0.00875,1.0,1.0,0.997984634551495,0.9990578482963844,0.00925,-1.802325581401476e-05,-4.078411290797668e-06,-0.0004999999999999987
gru,46,conditional_XMV_07,conditional,7.0,7,20,0.8463332653045654,0.996677450166113,0.998386835583118,0.011,1.0,2.0,0.996690365448505,0.9983899315191876,0.01175,1.2915282392000904e-05,3.0959360696192206e-06,-0.0007500000000000007
gru,46,conditional_XMV_07,conditional,7.0,8,20,0.8463332653045654,0.9695650747508304,0.9850721459310467,0.00975,1.0,23.15,0.9695984634551496,0.9850933078899736,0.0095,3.3388704319126106e-05,2.1161958926874114e-05,0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,9,20,0.8463332653045654,0.5433319975083056,0.6377268983063269,0.0135,0.0,302.0,0.5435752491694352,0.6383396334346886,0.01275,0.0002432516611295954,0.0006127351283616855,0.0007500000000000007
gru,46,conditional_XMV_07,conditional,7.0,10,20,0.8463332653045654,0.9236411337209304,0.9598948462668484,0.0115,1.0,41.75,0.923210568936877,0.9596207570658852,0.01125,-0.0004305647840533444,-0.0002740892009631679,0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,11,20,0.8463332653045654,0.9826114202657809,0.9909425086244787,0.00825,1.0,8.35,0.9824344061461794,0.9908795838918288,0.00825,-0.00017701411960147073,-6.292473264990495e-05,0.0
gru,46,conditional_XMV_07,conditional,7.0,12,20,0.8463332653045654,0.8028626245847176,0.8798637303029679,0.00975,1.0,25.95,0.8029352159468438,0.8800314933533525,0.01125,7.259136212622863e-05,0.00016776305038457284,-0.0014999999999999996
gru,46,conditional_XMV_07,conditional,7.0,13,20,0.8463332653045654,0.9478066237541528,0.9746609274851996,0.01175,1.0,33.6,0.9477892857142856,0.9746389297372916,0.01125,-1.7338039867254018e-05,-2.1997747908009124e-05,0.0005000000000000004
gru,46,conditional_XMV_07,conditional,7.0,14,20,0.8463332653045654,0.9956474252491694,0.9978441636608149,0.00925,1.0,3.85,0.9956656976744186,0.997849755012782,0.0095,1.8272425249210578e-05,5.591351967093594e-06,-0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,15,20,0.8463332653045654,0.51236353820598,0.6158949226919667,0.01225,0.0,302.0,0.5122161337209302,0.6159625027773169,0.01175,-0.00014740448504979575,6.75800853502384e-05,0.0005000000000000004
gru,46,conditional_XMV_07,conditional,7.0,16,20,0.8463332653045654,0.5137717607973422,0.6141429163231474,0.01,0.0,302.0,0.5141187084717608,0.6140962232550335,0.00975,0.0003469476744185629,-4.669306811388996e-05,0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,17,20,0.8463332653045654,0.9527711171096346,0.9772364464882513,0.00775,1.0,30.8,0.9526912375415284,0.9772149537686164,0.008,-7.987956810617813e-05,-2.1492719634808033e-05,-0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,18,20,0.8463332653045654,0.8861534260797342,0.9381819120164432,0.01125,1.0,62.25,0.8856800041528239,0.9379143755589736,0.01075,-0.00047342192691035567,-0.0002675364574695749,0.0005000000000000004
gru,46,conditional_XMV_07,conditional,7.0,19,20,0.8463332653045654,0.9417647425249168,0.9683593912932578,0.01075,1.0,31.65,0.9542154900332226,0.9755953682323236,0.00975,0.01245074750830577,0.007235976939065858,0.0009999999999999992
gru,46,conditional_XMV_07,conditional,7.0,20,20,0.8463332653045654,0.9394382059800664,0.9702394189166345,0.00925,1.0,40.7,0.9394400332225914,0.9702826747183746,0.009,1.8272425249543645e-06,4.3255801740138544e-05,0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,21,20,0.8463332653045654,0.4985878737541528,0.5976559276239786,0.0105,0.0,302.0,0.4984669850498339,0.5975427313288815,0.01025,-0.00012088870431892218,-0.0001131962950970955,0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,22,20,0.8463332653045654,0.5672944767441861,0.655430053884274,0.0105,0.0,302.0,0.5675300664451828,0.656049473409075,0.01075,0.00023558970099668564,0.0006194195248010459,-0.0002499999999999985
gru,46,conditional_XMV_07,conditional,7.0,23,20,0.8463332653045654,0.5360461378737541,0.6285708852339595,0.0095,0.0,302.0,0.5355757059800664,0.6278469803772752,0.0095,-0.0004704318936876728,-0.0007239048566843875,0.0
gru,46,conditional_XMV_07,conditional,7.0,24,20,0.8463332653045654,0.9714627906976744,0.9852457647265026,0.0105,1.0,14.95,0.9718053571428572,0.9854357087539476,0.011,0.00034256644518282364,0.00018994402744498817,-0.0004999999999999987
gru,46,conditional_XMV_07,conditional,7.0,25,20,0.8463332653045654,0.8916643272425249,0.9365283265869364,0.00775,1.0,31.3,0.8932264742524917,0.9375149328330558,0.00775,0.0015621470099668189,0.000986606246119348,0.0
gru,46,conditional_XMV_07,conditional,7.0,26,20,0.8463332653045654,0.923580627076412,0.9589702286950624,0.0105,1.0,29.7,0.9239101951827242,0.959121884148731,0.01025,0.0003295681063122391,0.00015165545366857547,0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,27,20,0.8463332653045654,0.8763889327242524,0.9237355752242904,0.00975,1.0,16.15,0.8750355689368771,0.9227458907556544,0.01,-0.0013533637873753834,-0.0009896844686360096,-0.0002500000000000002
gru,46,conditional_XMV_07,conditional,7.0,28,20,0.8463332653045654,0.5566234634551495,0.6605257969790812,0.00975,0.0,302.0,0.5562675249169435,0.6607830869573832,0.009,-0.00035593853820592436,0.00025728997830198885,0.0007500000000000007
gru,46,conditional_XMV_08,conditional,8.0,1,20,0.8469963073730469,0.995335672757475,0.9976590916682088,0.01025,1.0,4.2,0.9952463870431894,0.9976134653165624,0.00975,-8.928571428568066e-05,-4.56263516463995e-05,0.0005000000000000004
gru,46,conditional_XMV_08,conditional,8.0,2,20,0.8469963073730469,0.9904767857142858,0.9951206024347312,0.0085,1.0,10.2,0.9905171511627908,0.9951476925018228,0.0095,4.036544850505308e-05,2.709006709156192e-05,-0.0009999999999999992
gru,46,conditional_XMV_08,conditional,8.0,3,20,0.8469963073730469,0.5453898463455149,0.6359840476713761,0.0095,0.0,302.0,0.5452817898671096,0.6354919040269659,0.00975,-0.00010805647840528287,-0.0004921436444101923,-0.0002500000000000002
gru,46,conditional_XMV_08,conditional,8.0,4,20,0.8469963073730469,0.9768812915282392,0.983844877930128,0.01025,1.0,2.0,0.9766724252491694,0.9837427305784876,0.0105,-0.00020886627906979705,-0.00010214735164038036,-0.0002500000000000002
gru,46,conditional_XMV_08,conditional,8.0,5,20,0.8469963073730469,0.5008634343853821,0.6059519476677467,0.011,0.0,302.0,0.5011724044850498,0.6062131167695718,0.01,0.00030897009966779354,0.00026116910182505393,0.0009999999999999992
gru,46,conditional_XMV_08,conditional,8.0,6,20,0.8469963073730469,0.9979833887043188,0.9990565391144636,0.009,1.0,1.0,0.997984634551495,0.9990578482963844,0.00925,1.2458471762011314e-06,1.309181920872149e-06,-0.0002500000000000002
gru,46,conditional_XMV_08,conditional,8.0,7,20,0.8469963073730469,0.996677657807309,0.9983848237478384,0.0115,1.0,2.0,0.996690365448505,0.9983899315191876,0.01175,1.2707641195985886e-05,5.107771349210921e-06,-0.0002500000000000002
gru,46,conditional_XMV_08,conditional,8.0,8,20,0.8469963073730469,0.969498131229236,0.9850277145563544,0.009,1.0,23.2,0.9695984634551496,0.9850933078899736,0.0095,0.0001003322259135464,6.559333361921826e-05,-0.0005000000000000004
gru,46,conditional_XMV_08,conditional,8.0,9,20,0.8469963073730469,0.5439339700996678,0.6381214562737658,0.01225,0.0,302.0,0.5435752491694352,0.6383396334346886,0.01275,-0.0003587209302325922,0.00021817716092276118,-0.0004999999999999987
gru,46,conditional_XMV_08,conditional,8.0,10,20,0.8469963073730469,0.9230942483388704,0.9594893342280806,0.01125,1.0,41.7,0.923210568936877,0.9596207570658852,0.01125,0.00011632059800659178,0.00013142283780465114,0.0
gru,46,conditional_XMV_08,conditional,8.0,11,20,0.8469963073730469,0.9823989202657808,0.9908540038829862,0.00825,1.0,8.35,0.9824344061461794,0.9908795838918288,0.00825,3.548588039858913e-05,2.5580008842673863e-05,0.0
