architecture,seed,condition,mode,channel,fault_id,runs,threshold,auroc,auprc,pre_fpr,detected_ratio,censored_delay_mean
transformer,44,loo_sample_XMV_09,loo_sample,9.0,10,20,0.8197265863418579,0.9305785506644518,0.9641709939156843,0.0095,1.0,40.0
transformer,44,loo_sample_XMV_09,loo_sample,9.0,11,20,0.8197265863418579,0.9329202242524917,0.9623807358653826,0.011,1.0,9.8
transformer,44,loo_sample_XMV_09,loo_sample,9.0,12,20,0.8197265863418579,0.7765169642857143,0.8617575080070212,0.01025,1.0,24.95
transformer,44,loo_sample_XMV_09,loo_sample,9.0,13,20,0.8197265863418579,0.9473974667774087,0.9744122840875808,0.011,1.0,34.45
transformer,44,loo_sample_XMV_09,loo_sample,9.0,14,20,0.8197265863418579,0.9878249169435216,0.9929418277348849,0.011,1.0,4.25
transformer,44,loo_sample_XMV_09,loo_sample,9.0,15,20,0.8197265863418579,0.5123545265780731,0.6154349364600417,0.01125,0.0,302.0
transformer,44,loo_sample_XMV_09,loo_sample,9.0,16,20,0.8197265863418579,0.5108467607973421,0.6098253106935646,0.0105,0.0,302.0
transformer,44,loo_sample_XMV_09,loo_sample,9.0,17,20,0.8197265863418579,0.9502218023255814,0.9756324454181425,0.009,1.0,31.7
transformer,44,loo_sample_XMV_09,loo_sample,9.0,18,20,0.8197265863418579,0.882615573089701,0.9362065418454285,0.01,1.0,58.6
transformer,44,loo_sample_XMV_09,loo_sample,9.0,19,20,0.8197265863418579,0.901936150332226,0.9437456362168826,0.0095,1.0,34.2
transformer,44,loo_sample_XMV_09,loo_sample,9.0,20,20,0.8197265863418579,0.9382933970099667,0.969405052993444,0.012,1.0,41.95
transformer,44,loo_sample_XMV_09,loo_sample,9.0,21,20,0.8197265863418579,0.4998406976744186,0.5996912694026247,0.0105,0.0,302.0
transformer,44,loo_sample_XMV_09,loo_sample,9.0,22,20,0.8197265863418579,0.554227969269103,0.646272498063974,0.012,0.0,302.0
transformer,44,loo_sample_XMV_09,loo_sample,9.0,23,20,0.8197265863418579,0.53628646179402,0.629622033766168,0.00925,0.0,302.0
transformer,44,loo_sample_XMV_09,loo_sample,9.0,24,20,0.8197265863418579,0.965466715116279,0.9818282157479428,0.009,1.0,14.85
transformer,44,loo_sample_XMV_09,loo_sample,9.0,25,20,0.8197265863418579,0.9261860049833887,0.9588427389788067,0.008,1.0,24.2
transformer,44,loo_sample_XMV_09,loo_sample,9.0,26,20,0.8197265863418579,0.9260645141196013,0.9601197914463084,0.0095,1.0,29.2
transformer,44,loo_sample_XMV_09,loo_sample,9.0,27,20,0.8197265863418579,0.7646806686046511,0.848328455353782,0.00875,1.0,29.45
transformer,44,loo_sample_XMV_09,loo_sample,9.0,28,20,0.8197265863418579,0.5546955772425249,0.6585756809167889,0.00925,0.0,302.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,1,20,0.8196201920509338,0.9949929817275748,0.9974674086079903,0.0085,1.0,4.75
transformer,44,loo_sample_XMV_10,loo_sample,10.0,2,20,0.8196201920509338,0.9891421096345515,0.9944024965052211,0.0095,1.0,13.9
transformer,44,loo_sample_XMV_10,loo_sample,10.0,3,20,0.8196201920509338,0.5381992524916943,0.6313509359243904,0.01125,0.0,302.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,4,20,0.8196201920509338,0.5151133928571429,0.6249812640816917,0.01025,1.0,2.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,5,20,0.8196201920509338,0.500811877076412,0.6063065941942816,0.01075,0.0,302.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,6,20,0.8196201920509338,0.997943646179402,0.9990406829752124,0.00875,1.0,1.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,7,20,0.8196201920509338,0.9967320182724253,0.9983997726083339,0.011,1.0,2.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,8,20,0.8196201920509338,0.9675002491694352,0.9839228949327834,0.00975,1.0,24.05
transformer,44,loo_sample_XMV_10,loo_sample,10.0,9,20,0.8196201920509338,0.5380928986710963,0.6331364188037033,0.0125,0.0,302.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,10,20,0.8196201920509338,0.9305509759136212,0.9641562285418659,0.00975,1.0,40.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,11,20,0.8196201920509338,0.9260979235880399,0.9586318078618578,0.011,1.0,9.8
transformer,44,loo_sample_XMV_10,loo_sample,10.0,12,20,0.8196201920509338,0.7765309800664452,0.8617787381034583,0.01025,1.0,24.95
transformer,44,loo_sample_XMV_10,loo_sample,10.0,13,20,0.8196201920509338,0.9474050249169436,0.9744152089000064,0.011,1.0,34.4
transformer,44,loo_sample_XMV_10,loo_sample,10.0,14,20,0.8196201920509338,0.987050622923588,0.9924787732447282,0.01125,1.0,4.25
transformer,44,loo_sample_XMV_10,loo_sample,10.0,15,20,0.8196201920509338,0.5123619393687707,0.6154035803278324,0.01125,0.0,302.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,16,20,0.8196201920509338,0.5108721760797342,0.6098342540934676,0.0105,0.0,302.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,17,20,0.8196201920509338,0.9502392026578073,0.9756440337798595,0.009,1.0,31.7
transformer,44,loo_sample_XMV_10,loo_sample,10.0,18,20,0.8196201920509338,0.8826593023255814,0.9362308780250498,0.01025,1.0,58.6
transformer,44,loo_sample_XMV_10,loo_sample,10.0,19,20,0.8196201920509338,0.9020517649501661,0.9438166800576668,0.0095,1.0,34.2
transformer,44,loo_sample_XMV_10,loo_sample,10.0,20,20,0.8196201920509338,0.9382677325581396,0.9693932504636454,0.012,1.0,41.95
transformer,44,loo_sample_XMV_10,loo_sample,10.0,21,20,0.8196201920509338,0.4997934593023256,0.5996929167209646,0.01075,0.0,302.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,22,20,0.8196201920509338,0.5544042981727575,0.6463505643466527,0.0115,0.0,302.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,23,20,0.8196201920509338,0.5363254775747508,0.6296767867676695,0.00925,0.0,302.0
transformer,44,loo_sample_XMV_10,loo_sample,10.0,24,20,0.8196201920509338,0.965528592192691,0.9818614275808447,0.009,1.0,14.85
transformer,44,loo_sample_XMV_10,loo_sample,10.0,25,20,0.8196201920509338,0.9262056478405316,0.9588523394161567,0.00825,1.0,24.2
transformer,44,loo_sample_XMV_10,loo_sample,10.0,26,20,0.8196201920509338,0.9261090739202658,0.9601470346202746,0.0095,1.0,29.2
transformer,44,loo_sample_XMV_10,loo_sample,10.0,27,20,0.8196201920509338,0.7608511627906976,0.845894333745806,0.00875,1.0,29.3
transformer,44,loo_sample_XMV_10,loo_sample,10.0,28,20,0.8196201920509338,0.5546838455149502,0.6586069189581342,0.00925,0.0,302.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,1,20,0.8201443552970886,0.9949810631229236,0.9974626421947482,0.0085,1.0,4.75
transformer,44,loo_sample_XMV_11,loo_sample,11.0,2,20,0.8201443552970886,0.9891415282392026,0.9943994166648731,0.00925,1.0,14.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,3,20,0.8201443552970886,0.5378835755813953,0.6312552910754599,0.011,0.0,302.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,4,20,0.8201443552970886,0.592063745847176,0.6943789359555445,0.0105,1.0,2.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,5,20,0.8201443552970886,0.5005480274086379,0.6064289357680972,0.011,0.0,302.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,6,20,0.8201443552970886,0.9979449335548173,0.9990411018415892,0.00875,1.0,1.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,7,20,0.8201443552970886,0.9967370016611296,0.99840222106809,0.01025,1.0,2.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,8,20,0.8201443552970886,0.9674764327242525,0.9839154040105244,0.009,1.0,24.25
transformer,44,loo_sample_XMV_11,loo_sample,11.0,9,20,0.8201443552970886,0.5379857142857143,0.6331078213427754,0.01225,0.0,302.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,10,20,0.8201443552970886,0.9304485880398671,0.9641072813535063,0.00975,1.0,40.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,11,20,0.8201443552970886,0.9329024086378738,0.9623795480437467,0.011,1.0,9.8
transformer,44,loo_sample_XMV_11,loo_sample,11.0,12,20,0.8201443552970886,0.7764416943521595,0.8617785410873796,0.01025,1.0,25.95
transformer,44,loo_sample_XMV_11,loo_sample,11.0,13,20,0.8201443552970886,0.9474319352159468,0.9744246850363028,0.01125,1.0,34.4
transformer,44,loo_sample_XMV_11,loo_sample,11.0,14,20,0.8201443552970886,0.9878291528239203,0.9929466983708006,0.01,1.0,4.25
transformer,44,loo_sample_XMV_11,loo_sample,11.0,15,20,0.8201443552970886,0.5122776578073089,0.6154419047142041,0.01075,0.0,302.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,16,20,0.8201443552970886,0.5106817483388705,0.6097958561080064,0.0105,0.0,302.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,17,20,0.8201443552970886,0.9502304609634552,0.9756311169865569,0.00925,1.0,31.7
transformer,44,loo_sample_XMV_11,loo_sample,11.0,18,20,0.8201443552970886,0.8828533637873754,0.936346652621016,0.01,1.0,58.8
transformer,44,loo_sample_XMV_11,loo_sample,11.0,19,20,0.8201443552970886,0.9017215531561462,0.9436255513290325,0.009,1.0,33.85
transformer,44,loo_sample_XMV_11,loo_sample,11.0,20,20,0.8201443552970886,0.9382822259136213,0.9693918110445532,0.01175,1.0,41.95
transformer,44,loo_sample_XMV_11,loo_sample,11.0,21,20,0.8201443552970886,0.49974593023255814,0.5996209794997375,0.01075,0.0,302.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,22,20,0.8201443552970886,0.5543364202657808,0.6464014069492168,0.01175,0.0,302.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,23,20,0.8201443552970886,0.5362871470099668,0.6295129897426583,0.00975,0.0,302.0
transformer,44,loo_sample_XMV_11,loo_sample,11.0,24,20,0.8201443552970886,0.9654519933554817,0.9818204282468669,0.00975,1.0,14.85
transformer,44,loo_sample_XMV_11,loo_sample,11.0,25,20,0.8201443552970886,0.9260445390365448,0.9587589240060049,0.00825,1.0,24.2
transformer,44,loo_sample_XMV_11,loo_sample,11.0,26,20,0.8201443552970886,0.9260558554817275,0.9601087964037357,0.00925,1.0,29.2
transformer,44,loo_sample_XMV_11,loo_sample,11.0,27,20,0.8201443552970886,0.76455728820598,0.8482454506603473,0.00875,1.0,29.25
transformer,44,loo_sample_XMV_11,loo_sample,11.0,28,20,0.8201443552970886,0.5547265365448505,0.6584976367877562,0.009,0.0,302.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,1,20,0.8227747678756714,0.995012292358804,0.997483694357006,0.00775,1.0,4.75
transformer,45,loo_sample_XMV_01,loo_sample,1.0,2,20,0.8227747678756714,0.9889836794019934,0.9943000056638536,0.0095,1.0,14.5
transformer,45,loo_sample_XMV_01,loo_sample,1.0,3,20,0.8227747678756714,0.5377340531561462,0.6325407893007824,0.0105,0.0,302.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,4,20,0.8227747678756714,0.6717241279069768,0.7570340535601068,0.0115,1.0,2.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,5,20,0.8227747678756714,0.5031432101328903,0.6085658997143394,0.01175,0.05,287.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,6,20,0.8227747678756714,0.9979632475083057,0.9990476735673249,0.00825,1.0,1.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,7,20,0.8227747678756714,0.9966789451827243,0.9983877165462416,0.009,1.0,2.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,8,20,0.8227747678756714,0.9672703903654485,0.9837790758879755,0.00975,1.0,24.35
transformer,45,loo_sample_XMV_01,loo_sample,1.0,9,20,0.8227747678756714,0.5356765157807309,0.6319427878108494,0.0105,0.0,302.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,10,20,0.8227747678756714,0.930190573089701,0.9639122708578405,0.01075,1.0,40.6
transformer,45,loo_sample_XMV_01,loo_sample,1.0,11,20,0.8227747678756714,0.9416716777408638,0.9673141438151958,0.00975,1.0,9.8
transformer,45,loo_sample_XMV_01,loo_sample,1.0,12,20,0.8227747678756714,0.7755362956810631,0.8615837344696965,0.011,1.0,25.45
transformer,45,loo_sample_XMV_01,loo_sample,1.0,13,20,0.8227747678756714,0.9473439161129568,0.9744135598755078,0.00875,1.0,34.55
transformer,45,loo_sample_XMV_01,loo_sample,1.0,14,20,0.8227747678756714,0.9872544019933555,0.9925952664907953,0.01125,1.0,4.25
transformer,45,loo_sample_XMV_01,loo_sample,1.0,15,20,0.8227747678756714,0.5103016818936877,0.6142542272294933,0.0095,0.0,302.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,16,20,0.8227747678756714,0.5106129360465116,0.6095863667348786,0.011,0.0,302.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,17,20,0.8227747678756714,0.9518343023255814,0.9765939755295007,0.00775,1.0,31.5
transformer,45,loo_sample_XMV_01,loo_sample,1.0,18,20,0.8227747678756714,0.883869372923588,0.9368807787301776,0.0095,1.0,58.6
transformer,45,loo_sample_XMV_01,loo_sample,1.0,19,20,0.8227747678756714,0.9157346345514951,0.9531738181893239,0.01,1.0,33.75
transformer,45,loo_sample_XMV_01,loo_sample,1.0,20,20,0.8227747678756714,0.9384864410299003,0.9695438880048326,0.01075,1.0,41.85
transformer,45,loo_sample_XMV_01,loo_sample,1.0,21,20,0.8227747678756714,0.4989716362126246,0.5991225079928509,0.0105,0.0,302.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,22,20,0.8227747678756714,0.552809842192691,0.6457169024137533,0.01225,0.0,302.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,23,20,0.8227747678756714,0.5384735672757475,0.6310190405110889,0.00975,0.0,302.0
transformer,45,loo_sample_XMV_01,loo_sample,1.0,24,20,0.8227747678756714,0.8798189161129568,0.9296647171209927,0.009,1.0,25.7
transformer,45,loo_sample_XMV_01,loo_sample,1.0,25,20,0.8227747678756714,0.9123760174418605,0.9510514322446029,0.00825,1.0,23.5
transformer,45,loo_sample_XMV_01,loo_sample,1.0,26,20,0.8227747678756714,0.9282712209302325,0.9619052529601959,0.0095,1.0,28.35
transformer,45,loo_sample_XMV_01,loo_sample,1.0,27,20,0.8227747678756714,0.7740542566445183,0.8553253662946684,0.009,1.0,27.2
transformer,45,loo_sample_XMV_01,loo_sample,1.0,28,20,0.8227747678756714,0.5541917981727574,0.6583671297031202,0.01,0.0,302.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,1,20,0.8209975957870483,0.9949711794019933,0.997462647773705,0.0085,1.0,4.85
transformer,45,loo_sample_XMV_02,loo_sample,2.0,2,20,0.8209975957870483,0.9890982973421927,0.9943520034633099,0.00825,1.0,14.5
transformer,45,loo_sample_XMV_02,loo_sample,2.0,3,20,0.8209975957870483,0.5412851744186047,0.6355521205835544,0.0115,0.0,302.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,4,20,0.8209975957870483,0.6709844061461794,0.7563107481128496,0.01225,1.0,2.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,5,20,0.8209975957870483,0.5030519725913621,0.6085702712289013,0.0115,0.0,302.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,6,20,0.8209975957870483,0.9979504568106312,0.9990433859939911,0.008,1.0,1.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,7,20,0.8209975957870483,0.9966815199335548,0.9983888938519002,0.00975,1.0,2.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,8,20,0.8209975957870483,0.9672675249169436,0.9837827055421443,0.00875,1.0,24.35
transformer,45,loo_sample_XMV_02,loo_sample,2.0,9,20,0.8209975957870483,0.5394410091362126,0.6339788478946228,0.01175,0.0,302.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,10,20,0.8209975957870483,0.931878903654485,0.9648979450110564,0.00975,1.0,39.9
transformer,45,loo_sample_XMV_02,loo_sample,2.0,11,20,0.8209975957870483,0.9387852990033223,0.9656957658601436,0.00925,1.0,9.8
transformer,45,loo_sample_XMV_02,loo_sample,2.0,12,20,0.8209975957870483,0.7775850498338871,0.8629613240653325,0.011,1.0,25.15
transformer,45,loo_sample_XMV_02,loo_sample,2.0,13,20,0.8209975957870483,0.9476875415282392,0.9745521138724424,0.01025,1.0,34.5
transformer,45,loo_sample_XMV_02,loo_sample,2.0,14,20,0.8209975957870483,0.9864269933554817,0.9920684318694077,0.0115,1.0,4.25
transformer,45,loo_sample_XMV_02,loo_sample,2.0,15,20,0.8209975957870483,0.5111207225913621,0.6148853031741848,0.01125,0.0,302.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,16,20,0.8209975957870483,0.5111071636212624,0.6101334144382116,0.0125,0.0,302.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,17,20,0.8209975957870483,0.9522376245847176,0.9768808013285244,0.00775,1.0,31.4
transformer,45,loo_sample_XMV_02,loo_sample,2.0,18,20,0.8209975957870483,0.8844812084717608,0.9373037234367583,0.00875,1.0,58.2
transformer,45,loo_sample_XMV_02,loo_sample,2.0,19,20,0.8209975957870483,0.9177616486710963,0.9541534570817126,0.009,1.0,33.35
transformer,45,loo_sample_XMV_02,loo_sample,2.0,20,20,0.8209975957870483,0.9385140365448505,0.9695691948597039,0.00975,1.0,41.85
transformer,45,loo_sample_XMV_02,loo_sample,2.0,21,20,0.8209975957870483,0.4990179817275748,0.5992977546295061,0.01175,0.0,302.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,22,20,0.8209975957870483,0.5566101951827243,0.6478871999458573,0.0125,0.0,302.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,23,20,0.8209975957870483,0.537658700166113,0.6301377738200832,0.01,0.0,302.0
transformer,45,loo_sample_XMV_02,loo_sample,2.0,24,20,0.8209975957870483,0.9661442483388705,0.9822376498584091,0.01,1.0,15.5
transformer,45,loo_sample_XMV_02,loo_sample,2.0,25,20,0.8209975957870483,0.671711150332226,0.7698819504081985,0.0095,0.7,207.7
transformer,45,loo_sample_XMV_02,loo_sample,2.0,26,20,0.8209975957870483,0.9278148463455149,0.9615635067678814,0.0095,1.0,28.35
transformer,45,loo_sample_XMV_02,loo_sample,2.0,27,20,0.8209975957870483,0.7697731104651163,0.8520060709102504,0.00875,1.0,27.4
transformer,45,loo_sample_XMV_02,loo_sample,2.0,28,20,0.8209975957870483,0.5544367109634551,0.6586978542799483,0.011,0.0,302.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,1,20,0.821681022644043,0.9950103820598006,0.9974788670761208,0.00825,1.0,4.7
transformer,45,loo_sample_XMV_03,loo_sample,3.0,2,20,0.821681022644043,0.9891907392026578,0.9944128054135923,0.00875,1.0,13.8
transformer,45,loo_sample_XMV_03,loo_sample,3.0,3,20,0.821681022644043,0.5384333679401994,0.6322815577153098,0.01075,0.0,302.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,4,20,0.821681022644043,0.6406067068106313,0.7303095998470875,0.012,1.0,2.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,5,20,0.821681022644043,0.5018610880398671,0.6077345509132748,0.0105,0.0,302.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,6,20,0.821681022644043,0.9979458471760797,0.999041245512623,0.008,1.0,1.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,7,20,0.821681022644043,0.9966877491694353,0.9983898436737269,0.0095,1.0,2.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,8,20,0.821681022644043,0.9672455149501661,0.9837534815908513,0.00875,1.0,24.3
transformer,45,loo_sample_XMV_03,loo_sample,3.0,9,20,0.821681022644043,0.5387910506644519,0.6335550170253322,0.013,0.0,302.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,10,20,0.821681022644043,0.9304381021594684,0.9640868824054601,0.009,1.0,40.3
transformer,45,loo_sample_XMV_03,loo_sample,3.0,11,20,0.821681022644043,0.9386915282392027,0.9656671064947931,0.01025,1.0,9.8
transformer,45,loo_sample_XMV_03,loo_sample,3.0,12,20,0.821681022644043,0.7761541528239203,0.8618883485303006,0.01075,1.0,25.45
transformer,45,loo_sample_XMV_03,loo_sample,3.0,13,20,0.821681022644043,0.9476703073089701,0.9745432922815871,0.00925,1.0,34.4
transformer,45,loo_sample_XMV_03,loo_sample,3.0,14,20,0.821681022644043,0.9862487749169435,0.9919495797112101,0.01025,1.0,4.25
transformer,45,loo_sample_XMV_03,loo_sample,3.0,15,20,0.821681022644043,0.5118421926910299,0.6156139670345557,0.0095,0.0,302.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,16,20,0.821681022644043,0.510705315614618,0.6099265579599472,0.01175,0.0,302.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,17,20,0.821681022644043,0.9521767026578073,0.9768428756545263,0.008,1.0,31.6
transformer,45,loo_sample_XMV_03,loo_sample,3.0,18,20,0.821681022644043,0.8837361088039867,0.936837869943757,0.009,1.0,58.2
transformer,45,loo_sample_XMV_03,loo_sample,3.0,19,20,0.821681022644043,0.9141255398671096,0.9520904772841401,0.00875,1.0,32.55
transformer,45,loo_sample_XMV_03,loo_sample,3.0,20,20,0.821681022644043,0.9389669642857142,0.9697990311279174,0.0105,1.0,41.85
transformer,45,loo_sample_XMV_03,loo_sample,3.0,21,20,0.821681022644043,0.49921052740863786,0.5993868302885149,0.01,0.0,302.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,22,20,0.821681022644043,0.5555296096345514,0.6471842899612291,0.01075,0.0,302.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,23,20,0.821681022644043,0.511792919435216,0.6085368689117422,0.01125,0.0,302.0
transformer,45,loo_sample_XMV_03,loo_sample,3.0,24,20,0.821681022644043,0.9629549833887043,0.9804034453613288,0.00925,1.0,14.9
transformer,45,loo_sample_XMV_03,loo_sample,3.0,25,20,0.821681022644043,0.9250005813953488,0.9590551880648133,0.0085,1.0,23.25
transformer,45,loo_sample_XMV_03,loo_sample,3.0,26,20,0.821681022644043,0.9274985049833887,0.9613919912921806,0.00975,1.0,28.5
transformer,45,loo_sample_XMV_03,loo_sample,3.0,27,20,0.821681022644043,0.7707863372093023,0.8528701188634653,0.008,1.0,27.15
transformer,45,loo_sample_XMV_03,loo_sample,3.0,28,20,0.821681022644043,0.5544273878737541,0.6584843546321497,0.01,0.0,302.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,1,20,0.8235659003257751,0.99492603820598,0.9974338296162838,0.0085,1.0,4.9
transformer,45,loo_sample_XMV_04,loo_sample,4.0,2,20,0.8235659003257751,0.9885910299003322,0.9941211720286209,0.00875,1.0,14.4
transformer,45,loo_sample_XMV_04,loo_sample,4.0,3,20,0.8235659003257751,0.5355196428571428,0.6292350557822584,0.01125,0.0,302.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,4,20,0.8235659003257751,0.6179723214285714,0.7133172270521329,0.012,1.0,2.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,5,20,0.8235659003257751,0.501825622923588,0.6073390632462146,0.011,0.0,302.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,6,20,0.8235659003257751,0.9979911544850498,0.9990565381403487,0.009,1.0,1.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,7,20,0.8235659003257751,0.5615971137873754,0.6839023272591681,0.00975,1.0,2.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,8,20,0.8235659003257751,0.9670273671096346,0.9836059955850196,0.009,1.0,24.55
transformer,45,loo_sample_XMV_04,loo_sample,4.0,9,20,0.8235659003257751,0.534446719269103,0.6302836407858544,0.013,0.0,302.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,10,20,0.8235659003257751,0.9293092815614618,0.9635041507825076,0.011,1.0,40.9
transformer,45,loo_sample_XMV_04,loo_sample,4.0,11,20,0.8235659003257751,0.9361046096345514,0.964253663467022,0.009,1.0,10.6
transformer,45,loo_sample_XMV_04,loo_sample,4.0,12,20,0.8235659003257751,0.7736640573089701,0.8598095491489808,0.011,1.0,26.55
transformer,45,loo_sample_XMV_04,loo_sample,4.0,13,20,0.8235659003257751,0.9473364202657807,0.9743630480385196,0.01,1.0,34.5
transformer,45,loo_sample_XMV_04,loo_sample,4.0,14,20,0.8235659003257751,0.9869138289036545,0.9923470683798886,0.01025,1.0,4.35
transformer,45,loo_sample_XMV_04,loo_sample,4.0,15,20,0.8235659003257751,0.5111750622923588,0.6150168029974583,0.01,0.0,302.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,16,20,0.8235659003257751,0.5104320182724252,0.6084355826414669,0.0125,0.0,302.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,17,20,0.8235659003257751,0.9524350083056479,0.9770421727250266,0.0065,1.0,31.3
transformer,45,loo_sample_XMV_04,loo_sample,4.0,18,20,0.8235659003257751,0.8834539659468439,0.9366982286185433,0.0085,1.0,58.4
transformer,45,loo_sample_XMV_04,loo_sample,4.0,19,20,0.8235659003257751,0.9335205564784053,0.9639045402006188,0.00975,1.0,30.85
transformer,45,loo_sample_XMV_04,loo_sample,4.0,20,20,0.8235659003257751,0.938696303986711,0.9696578785393394,0.0105,1.0,41.95
transformer,45,loo_sample_XMV_04,loo_sample,4.0,21,20,0.8235659003257751,0.5000072259136212,0.599354438571446,0.01125,0.0,302.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,22,20,0.8235659003257751,0.5513735672757475,0.6446659363667384,0.01175,0.0,302.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,23,20,0.8235659003257751,0.5528447051495017,0.6444256056121362,0.011,0.0,302.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,24,20,0.8235659003257751,0.9627976744186046,0.9803287327332213,0.0095,1.0,14.8
transformer,45,loo_sample_XMV_04,loo_sample,4.0,25,20,0.8235659003257751,0.9229651578073089,0.9578882799973781,0.009,1.0,23.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,26,20,0.8235659003257751,0.5276798795681064,0.6240544369426879,0.01025,0.0,302.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,27,20,0.8235659003257751,0.7602853405315615,0.8442852824747572,0.00775,1.0,32.0
transformer,45,loo_sample_XMV_04,loo_sample,4.0,28,20,0.8235659003257751,0.5529187292358804,0.6567750928098348,0.01075,0.0,302.0
transformer,45,loo_sample_XMV_05,loo_sample,5.0,1,20,0.8204918503761292,0.9950270764119601,0.9974857894823908,0.008,1.0,4.7
transformer,45,loo_sample_XMV_05,loo_sample,5.0,2,20,0.8204918503761292,0.9891740033222591,0.9944040126056335,0.00875,1.0,14.0
transformer,45,loo_sample_XMV_05,loo_sample,5.0,3,20,0.8204918503761292,0.5389515157807309,0.632816034644148,0.01075,0.0,302.0
transformer,45,loo_sample_XMV_05,loo_sample,5.0,4,20,0.8204918503761292,0.6422890988372093,0.7317337027256315,0.012,1.0,2.0
transformer,45,loo_sample_XMV_05,loo_sample,5.0,5,20,0.8204918503761292,0.5019393272425249,0.607591773852374,0.01075,0.0,302.0
transformer,45,loo_sample_XMV_05,loo_sample,5.0,6,20,0.8204918503761292,0.997949584717608,0.9990424407894367,0.008,1.0,1.0
transformer,45,loo_sample_XMV_05,loo_sample,5.0,7,20,0.8204918503761292,0.9966904069767442,0.9983911286874143,0.00975,1.0,2.0
transformer,45,loo_sample_XMV_05,loo_sample,5.0,8,20,0.8204918503761292,0.9672283637873754,0.9837416865693672,0.00875,1.0,24.35
