architecture,mode,fault_id,channel,run_delta_auroc_mean,run_delta_auroc_ci_low,run_delta_auroc_ci_high,run_delta_auprc_mean,run_delta_auprc_ci_low,run_delta_auprc_ci_high
transformer,loo_sample,22,10,4.053156146179515e-05,-8.49190199335522e-05,0.00015648671096345676,5.3956544822649774e-05,-5.146842243638985e-05,0.000181298211510387
transformer,loo_sample,22,11,-0.00013006644518271494,-0.0002692691029900155,1.852574750831121e-05,-0.00013457559136480278,-0.00032610317316356796,0.00010158509345888057
transformer,loo_sample,23,1,-0.0009712624584717589,-0.0017021656976744064,-0.00031044435215947383,-0.0008858115570108316,-0.0016288560377896884,-0.00021727078120749926
transformer,loo_sample,23,2,3.322259136262495e-07,-0.0003365490033222542,0.00033312499999999803,0.0004910735262214062,9.106110478739288e-05,0.0009177782335264821
transformer,loo_sample,23,3,0.025452574750830563,0.02411526785714285,0.026828212209302333,0.020905492493775504,0.019657064828058294,0.022153123263911726
transformer,loo_sample,23,4,-0.013918023255813953,-0.015355768272425253,-0.012043654485049843,-0.012462417677117586,-0.013736902210701611,-0.010848618052375338
transformer,loo_sample,23,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,23,6,0.00014842192691030375,-1.2707641195822392e-06,0.0003008347176079719,0.00020394977823637306,4.6110865021052716e-05,0.0003661421589070539
transformer,loo_sample,23,7,6.345514950166664e-05,-0.0001499377076411943,0.0002868002491694442,0.00011776717490291855,-0.00017131837884641778,0.0004074156936322529
transformer,loo_sample,23,8,9.21096345514938e-05,-2.784676079734072e-05,0.00021371885382059908,0.00014190526423537463,-5.035174164537737e-05,0.0003056742067162766
transformer,loo_sample,23,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,23,10,-6.769102990033083e-05,-0.0001299833887043168,-1.1127491694341945e-05,-4.594524043319281e-05,-0.00012480796580315005,3.8312420984469536e-05
transformer,loo_sample,23,11,-1.2707641196009201e-05,-0.0001769206810631284,0.00014958471760798098,0.00014293157173120852,-3.67176979492928e-05,0.0003643534984641994
transformer,loo_sample,24,1,0.08610398671096346,0.08025025332225913,0.09187708471760797,0.05259856345327076,0.04894892442525231,0.056276936924971696
transformer,loo_sample,24,2,-0.0019465116279069605,-0.003440938538205952,-0.00028550249169436326,-0.0011753024219333065,-0.002049878927101711,-0.0001637114782539998
transformer,loo_sample,24,3,9.966777408665362e-07,-5.001661129569687e-05,4.4352159468447085e-05,5.086560588475342e-06,-2.1573322551915544e-05,2.735694505010077e-05
transformer,loo_sample,24,4,0.0002403654485049811,9.501661129568817e-05,0.0003736004983388619,0.00010735726740797702,3.0818375326815473e-05,0.00017879573601081532
transformer,loo_sample,24,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,24,6,3.280730897010864e-05,-2.6918604651125083e-05,8.53862126245947e-05,2.1710982114730992e-05,-9.740783191464513e-06,5.087068815018803e-05
transformer,loo_sample,24,7,0.0006471760797342263,0.0004514867109634368,0.0008518770764119762,0.00037899383853967075,0.00026940872474289017,0.000498045931923038
transformer,loo_sample,24,8,8.953488372092977e-05,-5.2504152823905966e-05,0.000249007475083041,4.606837691947807e-05,-3.469281234051889e-05,0.00013663545206134912
transformer,loo_sample,24,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,24,10,-7.591362126244339e-05,-0.00010781561461795211,-4.252076411957422e-05,-4.352490655155528e-05,-6.144305404789752e-05,-2.5208160947351614e-05
transformer,loo_sample,24,11,1.5282392026574333e-05,-1.943521594687056e-05,4.801079734218406e-05,4.907708671072486e-06,-1.5009869433468132e-05,2.4919506625928834e-05
transformer,loo_sample,25,1,0.013072425249169429,0.005202686877076412,0.019952475083056465,0.008124752769830138,0.003184365732782348,0.012414593808706452
transformer,loo_sample,25,2,0.2635313953488372,0.2547268625415282,0.27319599044850496,0.19576578804680644,0.1891933994852161,0.202970874139847
transformer,loo_sample,25,3,8.355481727573722e-05,3.10631229235819e-05,0.00013548172757473837,6.189915077148167e-05,3.3168372327136324e-05,9.042720927378216e-05
transformer,loo_sample,25,4,0.0017438538205980037,0.0013635361295681024,0.0021512728405315507,0.0010898964420972678,0.0008481040066212761,0.0013411343604420372
transformer,loo_sample,25,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,25,6,0.0002305647840531555,0.0001408596345515165,0.00034319559800662504,0.00015460834998398231,9.543181698907893e-05,0.00022932943861147167
transformer,loo_sample,25,7,0.0013802325581395148,0.00045133928571427845,0.0020813226744185852,0.0008811162535391281,0.0003169485669530394,0.0013328763974886212
transformer,loo_sample,25,8,0.0005131229235880297,0.0004266486710963445,0.0006034115448504743,0.0002968006212303742,0.0002477788125672099,0.0003502731443321116
transformer,loo_sample,25,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,25,10,-6.744186046512058e-05,-0.00011395764119599991,-2.0014534883718526e-05,-4.195825922209795e-05,-6.999182690765119e-05,-1.2446481265492641e-05
transformer,loo_sample,25,11,0.00011013289036543306,4.675664451824407e-05,0.0001737562292358575,6.481510752371799e-05,2.7909525411512065e-05,0.00010484932426263374
transformer,loo_sample,26,1,-0.00031536544850500057,-0.0006317483388704567,1.3448920265762107e-05,-0.00021466929795062152,-0.00039499552528421086,-2.8480336783742883e-05
transformer,loo_sample,26,2,0.00042416943521593643,0.00016676910298999838,0.0006840697674418438,0.0002981598472696601,0.00015836224941938575,0.000447158218124706
transformer,loo_sample,26,3,0.0005908637873754075,0.00042757059800663076,0.0007531686046511509,0.0003702188548500407,0.00026894596703609197,0.00047526197151398687
transformer,loo_sample,26,4,0.397215365448505,0.39098740656146175,0.4029804090531562,0.33193729225688806,0.32795393498502445,0.3356841025827096
transformer,loo_sample,26,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,26,6,-4.1528239202626164e-06,-9.191029900331311e-05,8.805232558140461e-05,-1.0808583982786501e-05,-6.522300437849463e-05,4.404761368479802e-05
transformer,loo_sample,26,7,4.983388704317693e-05,-0.0001286004983388806,0.00021879152823916001,4.3102760760083125e-05,-7.77812573041092e-05,0.00015498184096876397
transformer,loo_sample,26,8,-0.0002906976744186107,-0.0003689410299003166,-0.00021492524916944767,-0.0001656551427009534,-0.00020706443375965834,-0.00012714313522085285
transformer,loo_sample,26,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,26,10,-1.6611295681756565e-07,-6.877491694353467e-05,6.595099667770755e-05,-1.4724848863933993e-06,-3.985378194809225e-05,3.6838796235333555e-05
transformer,loo_sample,26,11,-6.9767441860579816e-06,-7.009966777411291e-05,6.196428571429248e-05,8.433166376227152e-06,-2.6641220091994042e-05,4.677117000084535e-05
transformer,loo_sample,27,1,-0.0030705980066445203,-0.003912794850498334,-0.002287205149501662,-0.002409705250295222,-0.0029668006624717093,-0.0018698936119227543
transformer,loo_sample,27,2,0.000637375415282394,0.0002192691029900339,0.001053671096345515,0.0005685513429965028,0.0003157641371812728,0.0008169596354988069
transformer,loo_sample,27,3,1.9019933554821343e-05,-0.00014322674418603884,0.00016313538205980362,-5.952145768304273e-05,-0.00017194281760873784,4.4810248892857245e-05
transformer,loo_sample,27,4,0.00961495016611296,0.00840245016611295,0.010718621262458468,0.007864300262018177,0.0070261697337854105,0.008607363711538044
transformer,loo_sample,27,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,27,6,-0.00014617940199334933,-0.00026495016611294216,-2.0589700996672665e-05,-9.587470557995804e-05,-0.00017950080671372552,-6.66880792563181e-06
transformer,loo_sample,27,7,-0.0017203488372093034,-0.002164559800664467,-0.0012825249169435152,-0.0012588197155564073,-0.0015296046853985215,-0.0009898285460728526
transformer,loo_sample,27,8,0.0003602990033222575,0.0002750830564784066,0.00044900747508305424,0.00027165444873118006,0.0002067261213951657,0.0003385236350066443
transformer,loo_sample,27,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,27,10,0.005406229235880407,0.0035139264950166315,0.007719987541528244,0.003550069116955781,0.002247118847715687,0.005067507041542851
transformer,loo_sample,27,11,9.584717607973526e-05,-2.2433554817279267e-05,0.00020599252491693815,4.8816477713806706e-05,-3.919666087422152e-05,0.0001320390262480239
transformer,loo_sample,28,1,7.7906976744182e-05,-0.0006192753322259211,0.0007059883720930162,0.0001690501859388993,-0.00045013321648173143,0.0007599876739821114
transformer,loo_sample,28,2,-0.00027857142857142805,-0.0008132620431893624,0.00024048795681062422,-0.00045612089793674814,-0.0009104822666177483,-1.8087337760479204e-05
transformer,loo_sample,28,3,0.00020872093023255323,4.273463455148285e-05,0.00038887873754151256,8.152230810706484e-05,-0.00011909463238036239,0.00028873246429448604
transformer,loo_sample,28,4,0.0014993355481727555,0.0008866029900332228,0.00208425249169434,0.001586016080780136,0.0009600465162607918,0.002264338181492506
transformer,loo_sample,28,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,28,6,0.000125996677740865,3.0145348837224775e-05,0.000221519933554834,0.0003070342518029101,0.0001569923255157165,0.0004756967246765196
transformer,loo_sample,28,7,-0.0007262458471760791,-0.001031156561461792,-0.0004152969269103111,-0.0007897549484295741,-0.0010263668992760353,-0.0005595805859475511
transformer,loo_sample,28,8,5.822259136212149e-05,-7.002699335548332e-05,0.00019380813953487631,8.19407142474482e-05,-6.081306193156374e-05,0.00023187610904239775
transformer,loo_sample,28,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,loo_sample,28,10,4.850498338870413e-05,-2.9254568106311327e-05,0.00012110672757475533,3.594826333412793e-05,-5.894803284308123e-05,0.00013157970907705014
transformer,loo_sample,28,11,-5.5481727574753225e-05,-0.00023971968438539493,0.00012852574750830267,-4.791415498260898e-06,-0.00019985505041648677,0.0002042943539749535
transformer,zero,1,1,0.0002144518272425222,8.43812292358642e-05,0.0003456810631229192,0.0001103732689345982,5.631821578704707e-05,0.0001662843871247144
transformer,zero,1,2,0.00031345514950165354,0.00012225498338870884,0.0004895805647840459,0.00014169657470273656,5.6277253462360485e-05,0.00021819378837171702
transformer,zero,1,3,5.963455149500696e-05,-4.504152823921437e-05,0.00015000830564785826,1.90530609520434e-05,-3.3972630479697366e-05,6.413915625078586e-05
transformer,zero,1,4,0.00014136212624583756,5.5315614617940657e-05,0.000229244186046489,6.62896408872149e-05,2.9782958336545348e-05,0.00010455520155795429
transformer,zero,1,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,1,6,9.601328903654949e-05,-1.396179401993461e-05,0.0002008388704319119,5.216424395078412e-05,4.596374515716706e-06,9.802720840599846e-05
transformer,zero,1,7,2.4418604651148536e-05,3.322259136206568e-06,4.535299003321151e-05,1.324677858920098e-05,3.460212463846063e-06,2.3318184006748724e-05
transformer,zero,1,8,-1.212624584717492e-05,-2.6756644518305143e-05,9.966777408856876e-07,-6.122956250995681e-06,-1.316930514085074e-05,2.1926538995006472e-07
transformer,zero,1,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,1,10,-1.8272425249399316e-06,-1.0635382059838604e-05,5.481727574721068e-06,-8.487432886861157e-07,-5.273165081067954e-06,2.7142531148955374e-06
transformer,zero,1,11,-1.1627906976761082e-05,-2.3089700996683754e-05,6.727574750745415e-07,-4.983663567086349e-06,-9.847684013719688e-06,1.4045721988559063e-07
transformer,zero,2,1,0.0006315614617940235,0.00019205564784054367,0.0010842358803986657,0.000278980352761149,7.880580748227548e-05,0.0004864839103447819
transformer,zero,2,2,0.0006162790697674514,0.00028019933554819423,0.0009164825581395381,0.00031434059188771514,0.00015144267648301121,0.0004583604870483582
transformer,zero,2,3,0.00024127906976743053,0.00013088870431892096,0.00035185215946841763,0.00011849110395854124,6.94828990546505e-05,0.00016890499542437422
transformer,zero,2,4,0.0003958471760797344,0.0002295431893687788,0.0005594850498339076,0.00017262824648642372,9.74948474910747e-05,0.00024463821280425256
transformer,zero,2,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,2,6,-0.0008408637873754088,-0.0010799377076411883,-0.0006032682724252377,-0.0004638694207161831,-0.0005832419722715848,-0.00033915157262240944
transformer,zero,2,7,0.00011976744186047993,7.50664451827707e-05,0.00016745431893687695,6.373814465110094e-05,4.16818657150444e-05,8.766985460727399e-05
transformer,zero,2,8,1.0797342192679915e-05,-9.30647840532306e-06,3.289036544850257e-05,7.854347919932225e-06,-1.931662700343367e-06,1.825156008326023e-05
transformer,zero,2,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,2,10,-2.0099667774081675e-05,-3.5049833887035584e-05,-4.485049833875515e-06,-1.0785882002353198e-05,-1.9419181543535753e-05,-1.9844269138360513e-06
transformer,zero,2,11,-1.9933554817175293e-06,-1.877076411960124e-05,1.4119601328930253e-05,4.876085216742876e-07,-7.3848305978041755e-06,7.694943891566634e-06
transformer,zero,3,1,0.0072510797342192745,0.0020308326411960153,0.012629539036544851,0.006653530071661949,0.0011805891021412131,0.012263885946583841
transformer,zero,3,2,0.0020999169435215953,-0.002887466777408652,0.007112985880398659,0.0006857300180266323,-0.0038210806031786413,0.005535692442009773
transformer,zero,3,3,0.002631893687707643,-3.575373754151865e-05,0.005328145764119607,0.0013954094823404384,-0.0008582300128930123,0.0036923029591181896
transformer,zero,3,4,0.0034230066445182705,0.0020873588039867206,0.004648843438538199,0.003241616199532503,0.0017405273658790224,0.0046968294931750065
transformer,zero,3,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,3,6,0.0018764950166112958,-0.0001552470930232531,0.003924015780730898,0.00042738749910251837,-0.0011807744806399503,0.0020309751040595023
transformer,zero,3,7,-0.00020431893687707702,-0.000708733388704322,0.00031046303986709966,2.9163651067035667e-05,-0.0004889984756467876,0.000528270624063704
transformer,zero,3,8,-0.0001689368770764088,-0.0002850539867109504,-4.915905315614605e-05,-0.00022194034835225086,-0.00036448924265622027,-8.518756435984999e-05
transformer,zero,3,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,3,10,0.00010440199335547961,-6.687500000000843e-05,0.00028474460132891046,0.0002469624584054564,4.975625356046157e-05,0.00044419112729408936
transformer,zero,3,11,0.00022234219269102963,8.188538205980097e-05,0.0003661171096345515,0.0001264055130034214,-6.718738982657244e-05,0.00033407523718780236
transformer,zero,4,1,0.014665614617940198,0.006344684385382065,0.024145697674418605,0.010886671898857645,0.00329251938170362,0.0194384652262984
transformer,zero,4,2,0.004391528239202652,-0.002122840531561465,0.012083409468438533,0.005129239879293036,-0.0005690915835480519,0.011712494101916552
transformer,zero,4,3,0.006127740863787375,0.0027379152823920234,0.009730240863787374,0.0048911804717460365,0.002070122678677769,0.007944388939290541
transformer,zero,4,4,0.006191112956810625,0.004215311461794008,0.008093124999999987,0.0055335363086183335,0.0036141218701288983,0.007377211233384318
transformer,zero,4,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,4,6,-0.0003237541528239185,-0.002738181063122911,0.002263743770764122,-0.0011332549820414228,-0.003273937685318534,0.001288263983175591
transformer,zero,4,7,0.002981976744186042,0.00223119808970099,0.0037709198504983286,0.0024622777552361806,0.0017454510546418994,0.0032355774021125953
transformer,zero,4,8,-3.305647840531778e-05,-0.00016778239202657844,0.00010581810631228875,-2.5793176261720285e-05,-0.00017050377005619545,0.0001243310255755794
transformer,zero,4,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,4,10,0.10543853820598008,0.09057339285714285,0.1200102117940199,0.08704318712342722,0.076058476624425,0.09688598504965878
transformer,zero,4,11,5.091362126246279e-05,-9.98629568106214e-05,0.00020490448504983396,6.65486953945893e-05,-9.747923576481928e-05,0.0002570095943284312
transformer,zero,5,1,0.0007603820598006622,-0.0046096117109634535,0.006316794019933551,0.0014542948832261292,-0.0029180562562710717,0.00563198912334234
transformer,zero,5,2,0.002655315614617937,-0.0029870390365448556,0.007938696013289028,0.0023781761750123363,-0.002355543451853636,0.006928465001738127
transformer,zero,5,3,0.0010563122923588008,-0.0019121926910298972,0.004002545681063129,0.0013707451442105168,-0.0012345093325204508,0.003991315418392324
transformer,zero,5,4,0.0016970099667774124,-0.00021444352159468772,0.0036760008305647845,0.0005074487079735823,-0.0012605159494277734,0.002409562135768518
transformer,zero,5,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,5,6,-0.004148837209302326,-0.006256029900332228,-0.0020660506644518306,-0.00297274292204011,-0.005064584604836332,-0.0008966656344830047
transformer,zero,5,7,-0.0006079734219269107,-0.0011079069767441956,-0.00011785091362125315,-0.0006388270068668411,-0.0009995927583698425,-0.00032935698584845365
transformer,zero,5,8,-0.00013546511627907375,-0.0002516611295681138,-2.391403654485418e-05,-0.00018834342888506383,-0.0003693034915514548,-2.1706830461190357e-05
transformer,zero,5,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,5,10,-1.62790697674442e-05,-7.308970099666941e-05,3.821843853820047e-05,-2.204830178271e-05,-0.00015532088181551806,8.874977129895737e-05
transformer,zero,5,11,0.000225249169435221,-8.43251661129476e-05,0.0005050249169435158,4.0041799367716014e-05,-0.0002383008869341878,0.00031225393693883486
transformer,zero,6,1,-7.807308970098847e-05,-0.00014734219269101035,-1.61088039867325e-05,-3.0364289583307836e-05,-5.827858484684429e-05,-6.377785277848195e-06
transformer,zero,6,2,-8.920265780729464e-05,-0.00016013704318935325,-1.8592192691012795e-05,-3.726397129582226e-05,-6.371284721423864e-05,-1.1406013865945346e-05
transformer,zero,6,3,-6.445182724251875e-05,-0.00010731312292358678,-2.740033222590315e-05,-1.92627708500559e-05,-3.289654214557744e-05,-7.527208222134525e-06
transformer,zero,6,4,-1.5116279069746774e-05,-4.436046511628103e-05,1.5784883720950025e-05,-7.471647213841414e-06,-1.8459648620251788e-05,3.610215064149893e-06
transformer,zero,6,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,6,6,2.3255813953508842e-05,-4.485049833879263e-06,4.96677740864038e-05,5.6145997284451356e-06,-4.842168123244673e-06,1.5059484633795081e-05
transformer,zero,6,7,9.96677740865426e-07,-8.642026578067924e-06,9.800664451816709e-06,2.210249811107623e-07,-2.9939110894860734e-06,3.127328071932777e-06
transformer,zero,6,8,-3.6544850498321237e-06,-1.0963455149490876e-05,2.9900332225741013e-06,-8.254299080834305e-07,-3.190614322634094e-06,1.348503857365401e-06
transformer,zero,6,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,6,10,-1.3289036544805733e-06,-6.4825581395406834e-06,3.3222591362193357e-06,-4.6162154112905363e-07,-2.408597868496315e-06,1.2861766021296235e-06
transformer,zero,6,11,3.1561461794138434e-06,-3.3222591361981857e-06,9.302325581399596e-06,8.966853510927742e-07,-1.3543008415042579e-06,3.1631407777511474e-06
transformer,zero,7,1,0.00013737541528241915,-3.8376245847153934e-05,0.0003458513289036755,7.494077589140447e-05,-2.4543859536864805e-05,0.0001977487758936242
transformer,zero,7,2,0.0002586378737541573,-1.812707641195094e-05,0.0006129734219269153,0.00019182005036766259,2.5222829653842704e-05,0.0004103991810840141
transformer,zero,7,3,0.00014634551495018133,7.241694352162051e-05,0.00024174418604651338,8.265316098674536e-05,3.9133524367411105e-05,0.00014289320019460108
transformer,zero,7,4,0.4217393687707641,0.4174835423588041,0.4264273006644519,0.3040497348792241,0.3005294946961508,0.3077686742038101
transformer,zero,7,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,7,6,0.00019053156146180638,9.7504152823944e-05,0.0003051661129568037,0.00010363284684052121,4.5032799305281785e-05,0.00017612579962570212
transformer,zero,7,7,-1.544850498336747e-05,-2.6744186046480295e-05,-3.820598006612691e-06,-7.3981429140657086e-06,-1.2508094097149092e-05,-2.1530765497877484e-06
transformer,zero,7,8,1.4950166113147923e-06,-5.315614617926817e-06,8.139534883739974e-06,2.993415394503263e-07,-2.3340442224040467e-06,2.88541910780246e-06
transformer,zero,7,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,7,10,-2.159468438520662e-06,-7.30897009963874e-06,2.9900332226196205e-06,-1.4544344731670656e-06,-3.8002310023197703e-06,1.1143187318394513e-06
transformer,zero,7,11,-5.4817275747265356e-06,-1.3122923588030495e-05,3.3222591362394307e-06,-2.788749028918014e-06,-5.902487546884161e-06,6.777408775606439e-07
transformer,zero,8,1,0.0003734219269103045,-0.0001731935215946856,0.0008810921926910391,0.00026938080530979015,3.434374240549459e-05,0.0004910159529117283
transformer,zero,8,2,0.001077076411960136,0.0004997882059800737,0.0016437126245847072,0.0005511864594369098,0.00029130457059833826,0.0008074198937317478
transformer,zero,8,3,-0.0007709302325581458,-0.001163484219269095,-0.00042306478405318887,-0.0004552031773898957,-0.0006513885030464851,-0.0002852766385696128
transformer,zero,8,4,0.00031827242524917087,-4.073089700993015e-05,0.0006486752491694579,0.00012889697229672258,-6.114708989895193e-05,0.00030644849249140293
transformer,zero,8,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,8,6,-0.0008051495016611321,-0.0011269186046511798,-0.0004969975083056152,-0.0003826470007378635,-0.0005248782420067664,-0.00024751286742605863
transformer,zero,8,7,7.740863787377373e-05,-2.5083056478388986e-05,0.00017443106312294368,5.104535550639611e-05,1.0142805105623217e-06,9.705798454086569e-05
transformer,zero,8,8,-0.0001024916943521581,-0.0001820639534883514,-1.744186046511992e-05,-5.606059178772882e-05,-0.00010102222028633778,-8.304152894022398e-06
transformer,zero,8,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,8,10,5.14950166111805e-06,-1.0303156146188264e-05,2.2093023255813775e-05,1.639750991420108e-06,-5.0009728377752025e-06,9.021321754314104e-06
transformer,zero,8,11,3.338870431894181e-05,5.4734219269438345e-06,6.163621262459883e-05,1.1631426410594337e-05,-1.1748267023667103e-06,2.4573973004413104e-05
transformer,zero,9,1,0.00849700996677742,0.0020167898671096477,0.015391357973421919,0.003759336419951358,-0.002384205292177922,0.010095706846789463
transformer,zero,9,2,0.006124252491694359,-0.00018470307308968468,0.01302297549833887,0.008099958847272212,0.002349365329879349,0.014185396322883355
transformer,zero,9,3,-0.001021926910299008,-0.0035495058139534863,0.001472419019933531,-0.0008181348372199715,-0.002949200950037402,0.0012755525130067336
transformer,zero,9,4,0.0016450996677740937,0.0003781727574750847,0.002943421926910307,0.0006021084457223458,-0.0006453010186987678,0.001888258613093237
transformer,zero,9,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,9,6,-0.0023368770764119547,-0.0042431333056478365,-0.00035340116279070283,-0.002341554629908298,-0.0039058110306066946,-0.0008000025665441541
transformer,zero,9,7,-0.00011586378737540981,-0.0005724750830564564,0.0003304713455149611,-0.0001460373190046893,-0.0005679648732691256,0.00025273126665803855
transformer,zero,9,8,-0.00018205980066444472,-0.0003231872923587961,-5.032184385381222e-05,-0.00019589987937791763,-0.00032794031616474974,-6.226945351554354e-05
transformer,zero,9,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,9,10,-9.426910299002778e-05,-0.00018124377076413076,-1.5944767441852453e-05,-8.182501639555806e-05,-0.00020927361769637585,3.544487106558564e-05
transformer,zero,9,11,-0.00012873754152823658,-0.00024685215946844793,-2.3575581395329155e-05,-0.0002653231376904508,-0.0004296112180401714,-0.00010224133772680202
transformer,zero,10,1,0.005089700996677736,0.003651661129568119,0.006791220930232557,0.003074901331841904,0.0022040117560247325,0.004093664109021892
transformer,zero,10,2,0.006149169435215961,0.004950988372093036,0.007573654485049847,0.0034820587917745193,0.002729855016329032,0.004393944107574055
transformer,zero,10,3,0.001921760797342189,0.001205481727574745,0.0026249667774086503,0.001058279322876009,0.0007225693577397351,0.0013924988977057076
transformer,zero,10,4,0.0016051495016611251,0.0011747383720930279,0.0020346096345514927,0.0008879923535051637,0.000641517729499873,0.0011225351861351214
transformer,zero,10,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,10,6,0.0017440199335548212,0.0011293978405315628,0.002386586378737562,0.0008543163097068706,0.0005574787069985931,0.0011666062430639018
transformer,zero,10,7,0.0003318936877076473,0.00016178986710961796,0.0004868812292359176,0.00016940433863019022,7.356133812067907e-05,0.00025800486107477273
transformer,zero,10,8,-0.00021229235880400045,-0.0003222632890365715,-0.00012757475083059023,-0.00012146795135094535,-0.00017948391457744647,-7.648285883368748e-05
transformer,zero,10,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,10,10,-1.3289036544927858e-06,-2.5419435215954328e-05,2.2923588039850534e-05,-2.1872612889373144e-06,-1.5697627790195343e-05,1.1644093790870662e-05
transformer,zero,10,11,0.00010481727574750522,5.066445182724247e-05,0.00015747508305648535,4.569381927690519e-05,1.9377025391310142e-05,7.087391286401109e-05
transformer,zero,11,1,0.004846677740863783,0.003729871262458481,0.006006922757475091,0.002769563230605906,0.002134301135508703,0.0034317354669652135
transformer,zero,11,2,0.007758305647840516,0.006546565614617928,0.008946432724252495,0.004546715424621523,0.003821178290589841,0.0052577108669791235
transformer,zero,11,3,0.0012111295681063105,0.0005986378737541526,0.001856698504983391,0.0006825181128097802,0.0003331303588184655,0.0010468168978147072
transformer,zero,11,4,0.003203488372093006,0.0026148588039867104,0.0037603363787375096,0.0018494997859783357,0.001491048124545501,0.0021805169017441272
transformer,zero,11,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,11,6,-0.010561960132890381,-0.011573795681063157,-0.009559115448505006,-0.0061301772377831895,-0.00669468514033665,-0.005570042338342939
transformer,zero,11,7,-0.0008447674418604789,-0.0012317317275747728,-0.0004064285714285667,-0.0004913944413130645,-0.0007147447073886197,-0.00023412213775125216
transformer,zero,11,8,1.6943521594683376e-05,-4.103405315614966e-05,7.84094684385451e-05,1.0830099955568829e-05,-1.932188969914278e-05,4.381066543499719e-05
transformer,zero,11,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,11,10,0.00903039867109633,0.007483617109634517,0.010892134551494992,0.0050140656950476824,0.004136877224621714,0.006067190343769664
transformer,zero,11,11,1.2043189368764472e-05,-3.397009966777168e-05,5.4071843853793806e-05,7.733369120164202e-06,-1.6040961317510898e-05,3.0996263149351626e-05
transformer,zero,12,1,0.02045249169435216,0.0166209634551495,0.024512832225913623,0.014846807909552076,0.01206017853918225,0.017723552429144664
transformer,zero,12,2,0.022412126245847177,0.019354966777408635,0.025445598006644508,0.01621637361336787,0.014018418488924284,0.018403898016359256
transformer,zero,12,3,0.004190282392026578,0.0024540718438538166,0.0057962063953488395,0.003069637738496148,0.001988404109427725,0.004093141225356435
transformer,zero,12,4,0.007558637873754148,0.006725726744186043,0.008346374584717603,0.005797793585761117,0.005249214561456361,0.006336875055722187
transformer,zero,12,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,12,6,-0.00908230897009967,-0.010490556478405324,-0.007738918189368767,-0.005923213808885505,-0.006825165073622461,-0.005082567183600809
transformer,zero,12,7,-0.0006387043189368813,-0.001218098006644533,-7.457641196013781e-05,-0.0005670881661884042,-0.0009600044785413745,-0.00018705287730040677
transformer,zero,12,8,2.142857142856891e-05,-9.452242524916718e-05,0.00014302740863786999,2.120117818823597e-05,-6.621793686248331e-05,0.00011738854727018367
transformer,zero,12,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,zero,12,10,-7.308970099668577e-05,-0.0002978737541528308,0.00010665282392026125,-6.618557923676271e-05,-0.00023225745397981997,6.6625989772463e-05
transformer,zero,12,11,0.0004490033222591394,0.0003217483388704359,0.0005691071428571469,0.00025511321055828317,0.0001690616546734306,0.0003406342204681473
transformer,zero,13,1,0.0010975083056478318,0.00032455980066447453,0.0019005024916943542,0.0005162536810880969,0.00015712331716848444,0.0008748591052241272
transformer,zero,13,2,0.0011320598006644522,0.0004974418604651145,0.0017371262458471793,0.00041665532750773446,0.0001379278721986399,0.0006769264288062157
