architecture,mode,fault_id,channel,mean_delta_auroc,median_delta_auroc,min_delta_auroc,mean_delta_auprc,positive_auroc_seeds,max_abs_pre_fpr_shift,stable_material_raw,method,r2,std_ratio,wasserstein,ks_statistic,observed_lag1,predicted_lag1,observed_std,imputer_reliable,stable_material,run_delta_auroc_mean,run_delta_auroc_ci_low,run_delta_auroc_ci_high,run_delta_auprc_mean,run_delta_auprc_ci_low,run_delta_auprc_ci_high,run_ci_excludes_zero
gru,conditional,4,3.0,0.0005162416943521597,0.00042076411960145776,-0.0001838039867110286,0.000478294172317173,4,0.0002500000000000002,False,legacy_mean,0.9645213980895376,0.9826198816299438,0.0132580876337276,0.0045016407966613,0.9338504025323758,0.9224820453538722,0.9988558888435364,True,False,,,,,,,False
gru,conditional,4,4.0,-0.0027734509966776733,-0.002758098006644394,-0.01084476744186047,-0.002295062315765395,2,0.0007500000000000007,False,legacy_mean,0.578858077860626,0.7629849314689636,0.188949346998356,0.0666544735431671,0.6053401041017571,0.6451221459408996,0.995981752872467,True,False,,,,,,,False
gru,conditional,4,5.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,,,,,,,False
gru,conditional,4,6.0,-0.002777574750830536,-0.0020846345514947684,-0.009161420265780817,-0.002303939988949999,1,0.0002500000000000002,False,legacy_mean,0.997028398791882,0.99845689535141,0.0014378663426005,0.0010824799537658,0.982810815577105,0.9823900750798902,0.9907699823379515,True,False,,,,,,,False
gru,conditional,4,7.0,-0.001167242524916845,-0.0009029069767440001,-0.002928696013288934,-0.001022409960649906,1,0.0005000000000000004,False,legacy_mean,0.7184863700707094,0.8477235436439514,0.1213696854402002,0.0426122844219207,0.8106234837175326,0.886557398930125,0.994693160057068,True,False,,,,,,,False
gru,conditional,4,8.0,-0.0005322549833886914,-0.0008441860465115969,-0.001459343853820405,-0.0003799321867241412,1,0.0002500000000000002,False,legacy_mean,0.2974372147454651,0.5468789935112,0.3615364657126344,0.1433535814285278,0.5001105345716035,0.6359453685855146,0.9983698129653932,False,False,,,,,,,False
gru,conditional,4,9.0,0.0,0.0,0.0,0.0,0,0.0,False,legacy_mean,,,0.0,0.0,,,0.0,False,False,,,,,,,False
gru,conditional,4,10.0,0.41910146179401997,0.44617331810631244,0.2950582433554817,0.32686032404989335,5,0.0012499999999999994,True,legacy_mean,0.1901592773672956,0.4344758987426758,0.4539596056210538,0.1942001581192016,0.1148842134756825,0.4754276976683602,1.00121009349823,False,False,,,,,,,False
gru,conditional,4,11.0,-1.019933554808894e-05,4.640780730913452e-05,-0.00019734219269096354,-9.506586933638595e-06,3,0.0005000000000000004,False,legacy_mean,0.0145931334962615,0.1211393773555755,0.7025116868592033,0.3832193613052368,-0.013847639476689,-0.2776265762891957,0.9969984889030457,False,False,,,,,,,False
gru,conditional,5,1.0,2.8151993355463033e-05,4.387458471755146e-05,-6.374584717605547e-05,-1.6247724599560697e-05,3,0.0007500000000000007,False,legacy_mean,0.9735514594657588,0.9860982298851012,0.0107001973907897,0.0037028193473815,0.9716406840851836,0.972594011099527,1.0054640769958496,True,False,,,,,,,False
